UnixTime,Row,Segment,Timestamp,ET_GazeLeftx,ET_GazeLefty,ET_GazeRightx,ET_GazeRighty,ET_PupilLeft,ET_PupilRight,ET_TimeSignal,ET_DistanceLeft,ET_DistanceRight,ET_CameraLeftX,ET_CameraLeftY,ET_CameraRightX,ET_CameraRightY,ET_ValidityLeft,ET_ValidityRight
1676984639.1815355,11065,BlankScreen1,2023-02-21 18:33:59.181536,588.0,470.0,568.0,454.0,3.038482666015625,3.01519775390625,92181.177,634.8877563476562,632.6619873046875,0.5592747330665588,0.5198613405227661,0.4152002036571502,0.5148393511772155,0.0,0.0
1676984639.1898775,11066,BlankScreen1,2023-02-21 18:33:59.189878,555.0,491.0,566.0,461.0,-1.0,-1.0,92189.519,634.9904174804688,632.5529174804688,0.559333086013794,0.51999431848526,0.4151756167411804,0.5148096680641174,0.0,0.0
1676984639.198231,11067,BlankScreen1,2023-02-21 18:33:59.198231,555.0,491.0,564.0,465.0,-1.0,-1.0,92197.872,635.1597900390625,632.5302734375,0.5594274401664733,0.5198745131492614,0.4152859449386596,0.514776587486267,0.0,0.0
1676984639.2065172,11068,BlankScreen1,2023-02-21 18:33:59.206517,556.0,473.0,577.0,518.0,2.9908599853515625,3.1583709716796875,92206.159,635.3406372070312,632.5242919921875,0.5593295693397522,0.5198869705200195,0.4152500629425048,0.5148447155952453,0.0,0.0
1676984639.2148602,11069,BlankScreen1,2023-02-21 18:33:59.214860,559.0,475.0,574.0,484.0,-1.0,-1.0,92214.501,635.4129638671875,632.4280395507812,0.5593028664588928,0.5199143886566162,0.4151703119277954,0.5147677063941954,0.0,0.0
1676984639.2232242,11070,BlankScreen1,2023-02-21 18:33:59.223224,566.0,497.0,566.0,493.0,-1.0,-1.0,92222.866,635.5714111328125,632.4217529296875,0.5594122409820556,0.5199505090713501,0.415281742811203,0.5148614048957824,0.0,0.0
1676984639.2315748,11071,BlankScreen1,2023-02-21 18:33:59.231575,566.0,497.0,547.0,498.0,3.08990478515625,3.04541015625,92231.216,635.6806640625,632.434326171875,0.559375524520874,0.519979417324066,0.4152078330516815,0.5148127079010009,0.0,0.0
1676984639.2398562,11072,BlankScreen1,2023-02-21 18:33:59.239856,565.0,494.0,543.0,479.0,-1.0,-1.0,92239.497,635.6620483398438,632.353759765625,0.5592685937881469,0.5199753046035765,0.4151493906974792,0.5148293375968933,0.0,0.0
1676984639.248225,11073,BlankScreen1,2023-02-21 18:33:59.248225,578.0,440.0,542.0,471.0,-1.0,-1.0,92247.866,635.704345703125,632.3230590820312,0.5593699812889099,0.5199760794639587,0.415224015712738,0.5148981213569641,0.0,0.0
1676984639.2565644,11074,BlankScreen1,2023-02-21 18:33:59.256564,546.0,454.0,555.0,478.0,2.958114624023437,3.16748046875,92256.205,635.7150268554688,632.300537109375,0.5592570900917053,0.5198966860771179,0.4151261746883392,0.5148362517356871,0.0,0.0
1676984639.2648528,11075,BlankScreen1,2023-02-21 18:33:59.264853,553.0,449.0,549.0,482.0,-1.0,-1.0,92264.49399999996,635.6091918945312,632.1770629882812,0.5592207908630371,0.5200475454330444,0.41507488489151,0.5149151086807251,0.0,0.0
1676984639.2732196,11076,BlankScreen1,2023-02-21 18:33:59.273220,559.0,463.0,549.0,477.0,-1.0,-1.0,92272.861,635.5496826171875,632.1370849609375,0.5593094825744628,0.5199620127677917,0.4151326119899749,0.5148832201957702,0.0,0.0
1676984639.2816029,11077,BlankScreen1,2023-02-21 18:33:59.281603,570.0,458.0,549.0,479.0,3.053573608398437,3.09515380859375,92281.243,635.5023803710938,632.1070556640625,0.5592036247253418,0.5199942588806152,0.4150789380073547,0.5149317383766174,0.0,0.0
1676984639.2899172,11078,BlankScreen1,2023-02-21 18:33:59.289917,563.0,468.0,558.0,482.0,-1.0,-1.0,92289.55899999998,635.3568725585938,631.9869995117188,0.5591173768043518,0.5200263857841491,0.4150111675262451,0.5149041414260864,0.0,0.0
1676984639.2982008,11079,BlankScreen1,2023-02-21 18:33:59.298201,550.0,465.0,548.0,494.0,-1.0,-1.0,92297.841,635.2785034179688,631.9446411132812,0.5592385530471801,0.5199940204620361,0.4150463938713073,0.514926791191101,0.0,0.0
1676984639.3065157,11080,BlankScreen1,2023-02-21 18:33:59.306516,554.0,468.0,523.0,455.0,3.03289794921875,3.01239013671875,92306.156,635.2108154296875,631.9136352539064,0.5591449737548828,0.5200581550598145,0.4150050282478332,0.5149949193000793,0.0,0.0
1676984639.3148458,11081,BlankScreen1,2023-02-21 18:33:59.314846,553.0,462.0,523.0,455.0,-1.0,-1.0,92314.486,635.0527954101562,631.8018798828125,0.559051513671875,0.5199751853942871,0.4149129390716552,0.514866292476654,0.0,0.0
1676984639.323205,11082,BlankScreen1,2023-02-21 18:33:59.323205,551.0,478.0,550.0,481.0,-1.0,-1.0,92322.846,634.9830322265625,631.78369140625,0.5592062473297119,0.5200724601745605,0.4149751663208007,0.5149977803230285,0.0,0.0
1676984639.3315237,11083,BlankScreen1,2023-02-21 18:33:59.331524,578.0,455.0,560.0,494.0,3.08355712890625,3.148193359375,92331.165,634.9038696289064,631.7842407226562,0.5590500831604003,0.5199905037879943,0.4149369597434997,0.5149184465408325,0.0,0.0
1676984639.339881,11084,BlankScreen1,2023-02-21 18:33:59.339881,582.0,464.0,558.0,479.0,-1.0,-1.0,92339.52199999995,634.7333984375,631.72265625,0.5590072274208068,0.5200422406196594,0.41484135389328,0.5149232149124146,0.0,0.0
1676984639.348269,11085,BlankScreen1,2023-02-21 18:33:59.348269,583.0,470.0,568.0,481.0,-1.0,-1.0,92347.911,634.6304931640625,631.7584228515625,0.5591263771057128,0.5200626850128173,0.4149022698402404,0.5150126814842224,0.0,0.0
1676984639.3565168,11086,BlankScreen1,2023-02-21 18:33:59.356517,592.0,487.0,562.0,462.0,3.1659698486328125,3.1187286376953125,92356.15799999997,634.54296875,631.8552856445312,0.558999478816986,0.5199365615844725,0.4148086607456207,0.5148989558219909,0.0,0.0
1676984639.364884,11087,BlankScreen1,2023-02-21 18:33:59.364884,610.0,505.0,557.0,458.0,-1.0,-1.0,92364.525,634.3377075195312,631.8590087890625,0.5589451789855957,0.5200867652893066,0.4147266149520874,0.5149899125099182,0.0,0.0
1676984639.3732157,11088,BlankScreen1,2023-02-21 18:33:59.373216,607.0,491.0,552.0,457.0,-1.0,-1.0,92372.857,634.173583984375,631.9473266601562,0.5590260624885559,0.5199670195579528,0.4147661924362182,0.5149590373039244,0.0,0.0
1676984639.3815148,11089,BlankScreen1,2023-02-21 18:33:59.381515,601.0,504.0,553.0,460.0,3.1087188720703125,3.0748748779296875,92381.156,634.0224609375,632.0674438476562,0.5588682889938354,0.5199398398399353,0.4146788716316223,0.5149677395820617,0.0,0.0
1676984639.3898692,11090,BlankScreen1,2023-02-21 18:33:59.389869,578.0,443.0,558.0,507.0,-1.0,-1.0,92389.50999999998,633.7639770507812,632.0841674804688,0.5588535666465759,0.5199945569038391,0.4145790934562683,0.5149115324020385,0.0,0.0
1676984639.3981793,11091,BlankScreen1,2023-02-21 18:33:59.398179,588.0,454.0,558.0,507.0,-1.0,-1.0,92397.81999999996,633.572509765625,632.1688842773438,0.5589016675949096,0.5199803113937377,0.414603978395462,0.5149564146995544,0.0,0.0
1676984639.4065242,11092,BlankScreen1,2023-02-21 18:33:59.406524,593.0,445.0,585.0,495.0,3.08990478515625,3.4307861328125,92406.165,633.4008178710938,632.259033203125,0.5588300824165344,0.5200015306472778,0.4145235419273376,0.5149330496788024,0.0,0.0
1676984639.4148896,11093,BlankScreen1,2023-02-21 18:33:59.414890,570.0,455.0,599.0,500.0,-1.0,-1.0,92414.531,633.1419067382812,632.240234375,0.5587302446365356,0.5200036168098449,0.414401888847351,0.5149403810501098,0.0,0.0
1676984639.4232223,11094,BlankScreen1,2023-02-21 18:33:59.423222,562.0,458.0,597.0,516.0,-1.0,-1.0,92422.86299999998,632.9905395507812,632.2941284179688,0.5587505102157592,0.5199313163757324,0.4144302904605865,0.5149926543235778,0.0,0.0
1676984639.4315724,11095,BlankScreen1,2023-02-21 18:33:59.431572,571.0,415.0,589.0,504.0,3.0621795654296875,3.2025909423828125,92431.213,632.871826171875,632.3555297851562,0.5586796402931213,0.5199726819992065,0.4143163561820983,0.514970064163208,0.0,0.0
1676984639.4398522,11096,BlankScreen1,2023-02-21 18:33:59.439852,571.0,415.0,589.0,491.0,-1.0,-1.0,92439.492,632.7162475585938,632.3115234375,0.558394968509674,0.5199336409568786,0.4140785336494445,0.5149678587913513,0.0,0.0
1676984639.448218,11097,BlankScreen1,2023-02-21 18:33:59.448218,630.0,443.0,628.0,497.0,-1.0,-1.0,92447.85799999996,632.6602783203125,632.3176879882812,0.5582603812217712,0.5199204683303833,0.4139212369918823,0.5150113105773925,0.0,0.0
