Row,Timestamp,Combined Event Source,SlideEvent,StimType,Duration,CollectionPhase,SourceStimuliName,InputEventSource,Data,StimType.1,CPU Sys,Memory Sys,CPU Proc,Memory Proc,Event Group,Event Label,Event Text,Event Index,Category 1 active on ScreenRecording-1,Category 1 instance on ScreenRecording-1,CatI_tem1 active on ScreenRecording-1,CatI_tem1 instance on ScreenRecording-1
7807,815574,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:598;Y:818,TestImage,,,,,,,,,,,,
7808,815598,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:602;Y:861,TestImage,,,,,,,,,,,,
7809,815622,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:602;Y:882,TestImage,,,,,,,,,,,,
7810,815646,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:605;Y:901,TestImage,,,,,,,,,,,,
7811,815670,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:609;Y:910,TestImage,,,,,,,,,,,,
7812,815694,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:616;Y:925,TestImage,,,,,,,,,,,,
7813,815726,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:620;Y:932,TestImage,,,,,,,,,,,,
7814,815766,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:621;Y:933,TestImage,,,,,,,,,,,,
7815,815790,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:623;Y:936,TestImage,,,,,,,,,,,,
7816,815815,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:630;Y:943,TestImage,,,,,,,,,,,,
7817,815838,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:645;Y:959,TestImage,,,,,,,,,,,,
7818,815862,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:662;Y:978,TestImage,,,,,,,,,,,,
7819,815885,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:682;Y:994,TestImage,,,,,,,,,,,,
7820,815910,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:695;Y:1002,TestImage,,,,,,,,,,,,
7821,815933,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:698;Y:1003,TestImage,,,,,,,,,,,,
7822,815965,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:699;Y:1004,TestImage,,,,,,,,,,,,
7823,816263,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,29.9250640869141,52.6556531895573,15.9333810806274,713.6953125,,,,,,,,
7824,816349,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:699;Y:1003,TestImage,,,,,,,,,,,,
7825,816373,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:697;Y:1001,TestImage,,,,,,,,,,,,
7826,816398,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:695;Y:999,TestImage,,,,,,,,,,,,
7827,816422,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:693;Y:997,TestImage,,,,,,,,,,,,
7828,816446,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:691;Y:996,TestImage,,,,,,,,,,,,
7829,816469,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:689;Y:994,TestImage,,,,,,,,,,,,
7830,816725,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:689;Y:994;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,TestImage,,,,,,,,,,,,
7831,816830,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:689;Y:994;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,TestImage,,,,,,,,,,,CatI_tem1,62.0
7832,817308,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,26.0903549194336,52.722506253547,13.3744125366211,711.18359375,,,,,,,,
7833,818346,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,24.8559093475342,52.6626533835765,11.8419914245605,711.18359375,,,,,,,,
7834,819384,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,31.6041889190674,52.7273264563492,13.8565235137939,711.19140625,,,,,,,,
7835,820435,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,27.4145030975342,52.745275050703,14.71226978302,737.4453125,,,,,,,,
7836,821471,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,27.4910011291504,52.7866464395778,14.9151067733765,724.265625,,,,,,,,
7837,822504,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,23.5665397644043,52.6913081570185,12.6882295608521,713.80078125,,,,,,,,
7838,823550,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,29.9577026367188,52.7673414062445,13.6216907501221,711.2890625,,,,,,,,
7839,824585,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,26.5084495544434,52.6699926873406,11.4263696670532,713.9296875,,,,,,,,
7840,825629,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,25.8469944000244,52.6354519376125,12.7984886169434,711.296875,,,,,,,,
7841,825662,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:689;Y:993,TestImage,,,,,,,,,,,,
7842,825686,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:693;Y:993,TestImage,,,,,,,,,,,,
7843,825710,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:698;Y:995,TestImage,,,,,,,,,,,,
7844,825734,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:701;Y:997,TestImage,,,,,,,,,,,,
7845,825758,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:703;Y:997,TestImage,,,,,,,,,,,,
7846,825782,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:706;Y:998,TestImage,,,,,,,,,,,,
7847,826662,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,29.6789436340332,52.8332013631243,10.7116355895996,724.3671875,,,,,,,,
7848,827704,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,31.5213718414307,52.7911517547597,12.8514595031738,727.0078125,,,,,,,,
7849,828748,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,30.6583518981934,52.7572407802722,15.5916299819946,719.22265625,,,,,,,,
7850,829785,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,22.7413272857666,52.5845854758812,10.7305097579956,713.94921875,,,,,,,,
7851,829798,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:707;Y:999,TestImage,,,,,,,,,,,,
7852,829822,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:682;Y:1011,TestImage,,,,,,,,,,,,
7853,829846,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:663;Y:1017,TestImage,,,,,,,,,,,,
7854,829870,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:656;Y:1020,TestImage,,,,,,,,,,,,
7855,829894,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:653;Y:1021,TestImage,,,,,,,,,,,,
7856,830142,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:652;Y:1022,TestImage,,,,,,,,,,,,
7857,830246,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:652;Y:1022,TestImage,,,,,,,,,,,,
7858,830818,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,29.2425098419189,52.7459774923174,11.9859809875488,711.30859375,,,,,,,,
7859,831229,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:655;Y:1022,TestImage,,,,,,,,,,,,
7860,831253,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:661;Y:1011,TestImage,,,,,,,,,,,,
7861,831278,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:662;Y:1007,TestImage,,,,,,,,,,,,
7862,831302,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:665;Y:1002,TestImage,,,,,,,,,,,,
7863,831326,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:671;Y:995,TestImage,,,,,,,,,,,,
7864,831350,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:672;Y:993,TestImage,,,,,,,,,,,,
7865,831486,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:672;Y:991;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,TestImage,,,,,,,,,,,CatI_tem1,63.0
7866,831591,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:672;Y:991;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,TestImage,,,,,,,,,,,,
7867,831851,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,36.908863067627,52.8156645448893,14.1075477600098,727.01171875,,,,,,,,
7868,832880,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,30.6247596740723,52.7813175721583,13.7877731323242,727.015625,,,,,,,,
7869,833923,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,31.5563106536865,52.8348000233501,17.0853481292725,727.0234375,,,,,,,,
7870,834955,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,23.1637401580811,52.6692418014769,11.355110168457,711.33203125,,,,,,,,
7871,836014,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,32.314136505127,52.7301604449314,14.9814300537109,711.33203125,,,,,,,,
7872,837064,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,35.7335968017578,52.7431192816105,17.8229103088379,713.98046875,,,,,,,,
7873,838105,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,34.426342010498,52.7215615906863,15.6963863372803,711.34375,,,,,,,,
7874,839149,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,23.3913230895996,52.6754668875079,11.2032480239868,711.34375,,,,,,,,
7875,840180,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,31.8100624084473,52.6277008577296,15.1533794403076,711.35546875,,,,,,,,
7876,841237,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,34.1266555786133,52.7782655844544,18.327709197998,711.35546875,,,,,,,,
7877,842281,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,25.9157276153564,52.7326795458933,9.36304569244385,711.35546875,,,,,,,,
7878,843333,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,30.1014671325684,52.6593591746263,12.496129989624,719.26953125,,,,,,,,
7879,844365,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,28.0815887451172,52.7167413878841,10.0208930969238,714.00390625,,,,,,,,
7880,844918,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:675;Y:984,TestImage,,,,,,,,,,,,
7881,844942,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:692;Y:964,TestImage,,,,,,,,,,,,
7882,844966,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:700;Y:957,TestImage,,,,,,,,,,,,
7883,844990,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:713;Y:942,TestImage,,,,,,,,,,,,
7884,845014,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:723;Y:928,TestImage,,,,,,,,,,,,
7885,845038,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:731;Y:904,TestImage,,,,,,,,,,,,
7886,845062,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:743;Y:863,TestImage,,,,,,,,,,,,
7887,845086,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:762;Y:821,TestImage,,,,,,,,,,,,
7888,845110,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:771;Y:782,TestImage,,,,,,,,,,,,
7889,845134,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:773;Y:750,TestImage,,,,,,,,,,,,
7890,845158,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:773;Y:726,TestImage,,,,,,,,,,,,
7891,845182,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:773;Y:703,TestImage,,,,,,,,,,,,
7892,845206,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:773;Y:680,TestImage,,,,,,,,,,,,
7893,845230,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:773;Y:658,TestImage,,,,,,,,,,,,
7894,845254,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:773;Y:642,TestImage,,,,,,,,,,,,
7895,845278,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:773;Y:630,TestImage,,,,,,,,,,,,
7896,845302,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:773;Y:627,TestImage,,,,,,,,,,,,
7897,845326,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:773;Y:622,TestImage,,,,,,,,,,,,
7898,845350,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:773;Y:620,TestImage,,,,,,,,,,,,
7899,845382,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:772;Y:618,TestImage,,,,,,,,,,,,
7900,845401,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,30.9451751708984,52.6819341947851,12.924186706543,711.359375,,,,,,,,
7901,845430,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:772;Y:617,TestImage,,,,,,,,,,,,
7902,845486,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:771;Y:617,TestImage,,,,,,,,,,,,
7903,845510,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:767;Y:612,TestImage,,,,,,,,,,,,
7904,845534,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:762;Y:607,TestImage,,,,,,,,,,,,
7905,845558,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:748;Y:596,TestImage,,,,,,,,,,,,
7906,845581,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:709;Y:569,TestImage,,,,,,,,,,,,
7907,845605,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:669;Y:541,TestImage,,,,,,,,,,,,
7908,845629,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:641;Y:520,TestImage,,,,,,,,,,,,
7909,845654,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:628;Y:514,TestImage,,,,,,,,,,,,
7910,845678,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:623;Y:511,TestImage,,,,,,,,,,,,
7911,845702,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:612;Y:504,TestImage,,,,,,,,,,,,
7912,845727,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:603;Y:499,TestImage,,,,,,,,,,,,
7913,845813,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:600;Y:496,TestImage,,,,,,,,,,,,
7914,845838,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:632;Y:484,TestImage,,,,,,,,,,,,
7915,845862,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:689;Y:468,TestImage,,,,,,,,,,,,
7916,845886,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:748;Y:447,TestImage,,,,,,,,,,,,
7917,845910,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:781;Y:433,TestImage,,,,,,,,,,,,
7918,845933,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:808;Y:426,TestImage,,,,,,,,,,,,
7919,845958,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:827;Y:421,TestImage,,,,,,,,,,,,
7920,845981,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:848;Y:415,TestImage,,,,,,,,,,,,
7921,846005,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:872;Y:407,TestImage,,,,,,,,,,,,
7922,846030,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:894;Y:401,TestImage,,,,,,,,,,,,
7923,846053,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:909;Y:395,TestImage,,,,,,,,,,,,
7924,846078,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:924;Y:387,TestImage,,,,,,,,,,,,
7925,846102,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:946;Y:383,TestImage,,,,,,,,,,,,
7926,846125,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:967;Y:381,TestImage,,,,,,,,,,,,
7927,846149,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:978;Y:379,TestImage,,,,,,,,,,,,
7928,846174,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:980;Y:379,TestImage,,,,,,,,,,,,
7929,846206,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:981;Y:379,TestImage,,,,,,,,,,,,
7930,846230,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:983;Y:378,TestImage,,,,,,,,,,,,
7931,846253,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:986;Y:378,TestImage,,,,,,,,,,,,
7932,846277,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:991;Y:375,TestImage,,,,,,,,,,,,
7933,846301,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1000;Y:371,TestImage,,,,,,,,,,,,
7934,846326,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1013;Y:366,TestImage,,,,,,,,,,,,
7935,846350,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1017;Y:364,TestImage,,,,,,,,,,,,
7936,846373,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1020;Y:362,TestImage,,,,,,,,,,,,
7937,846398,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1022;Y:360,TestImage,,,,,,,,,,,,
7938,846422,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1024;Y:356,TestImage,,,,,,,,,,,,
7939,846435,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,32.0722351074219,52.6699442430913,14.3819761276245,711.36328125,,,,,,,,
7940,846445,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1024;Y:352,TestImage,,,,,,,,,,,,
7941,846470,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1024;Y:347,TestImage,,,,,,,,,,,,
7942,846493,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1024;Y:342,TestImage,,,,,,,,,,,,
7943,846517,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1024;Y:335,TestImage,,,,,,,,,,,,
7944,846542,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1022;Y:329,TestImage,,,,,,,,,,,,
7945,846565,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1021;Y:325,TestImage,,,,,,,,,,,,
7946,846589,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1020;Y:322,TestImage,,,,,,,,,,,,
7947,846622,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1019;Y:320,TestImage,,,,,,,,,,,,
7948,846870,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1018;Y:319,TestImage,,,,,,,,,,,,
7949,846902,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1015;Y:323,TestImage,,,,,,,,,,,,
7950,846927,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1009;Y:332,TestImage,,,,,,,,,,,,
7951,846949,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:998;Y:354,TestImage,,,,,,,,,,,,
7952,846973,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:989;Y:372,TestImage,,,,,,,,,,,,
7953,846997,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:985;Y:388,TestImage,,,,,,,,,,,,
7954,847022,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:979;Y:403,TestImage,,,,,,,,,,,,
7955,847045,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:975;Y:417,TestImage,,,,,,,,,,,,
7956,847070,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:971;Y:426,TestImage,,,,,,,,,,,,
7957,847094,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:967;Y:434,TestImage,,,,,,,,,,,,
7958,847117,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:964;Y:442,TestImage,,,,,,,,,,,,
7959,847141,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:963;Y:445,TestImage,,,,,,,,,,,,
7960,847165,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:959;Y:452,TestImage,,,,,,,,,,,,
7961,847189,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:957;Y:456,TestImage,,,,,,,,,,,,
7962,847213,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:956;Y:459,TestImage,,,,,,,,,,,,
7963,847237,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:955;Y:460,TestImage,,,,,,,,,,,,
7964,847271,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:953;Y:462,TestImage,,,,,,,,,,,,
7965,847294,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:951;Y:464,TestImage,,,,,,,,,,,,
7966,847325,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:950;Y:466,TestImage,,,,,,,,,,,,
7967,847357,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:949;Y:466,TestImage,,,,,,,,,,,,
7968,847382,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:948;Y:468,TestImage,,,,,,,,,,,,
7969,847414,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:948;Y:469,TestImage,,,,,,,,,,,,
7970,847437,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:948;Y:470,TestImage,,,,,,,,,,,,
7971,847462,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,25.9272766113281,52.6509298752536,9.41361331939697,714.00390625,,,,,,,,
7972,847510,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:948;Y:470,TestImage,,,,,,,,,,,,
7973,847533,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:948;Y:471,TestImage,,,,,,,,,,,,
7974,847557,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:948;Y:473,TestImage,,,,,,,,,,,,
7975,847582,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:948;Y:474,TestImage,,,,,,,,,,,,
7976,847606,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:948;Y:475,TestImage,,,,,,,,,,,,
7977,847637,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:948;Y:476,TestImage,,,,,,,,,,,,
7978,847661,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:953;Y:476,TestImage,,,,,,,,,,,,
7979,847685,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:967;Y:471,TestImage,,,,,,,,,,,,
7980,847710,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:980;Y:465,TestImage,,,,,,,,,,,,
7981,847933,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:982;Y:464,TestImage,,,,,,,,,,,,
7982,847975,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:981;Y:466,TestImage,,,,,,,,,,,,
7983,847997,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:981;Y:466,TestImage,,,,,,,,,,,,
7984,848029,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:978;Y:466,TestImage,,,,,,,,,,,,
7985,848061,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:976;Y:466,TestImage,,,,,,,,,,,,
7986,848286,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:975;Y:466;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,TestImage,,,,,,,,,,,,
7987,848333,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:975;Y:466,TestImage,,,,,,,,,,,CatI_tem1,64.0
7988,848357,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:981;Y:466,TestImage,,,,,,,,,,,,
7989,848381,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:990;Y:466,TestImage,,,,,,,,,,,,
7990,848405,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1001;Y:466,TestImage,,,,,,,,,,,,
7991,848429,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1013;Y:464,TestImage,,,,,,,,,,,,
7992,848454,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1030;Y:464,TestImage,,,,,,,,,,,,
7993,848477,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1054;Y:461,TestImage,,,,,,,,,,,,
7994,848501,ET_UserInputEvents; External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,Mouse,Id:M;X:1077;Y:461,TestImage,28.7507057189941,52.6712037935723,9.03010368347168,711.36328125,,,,,,,,
7995,848525,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1097;Y:459,TestImage,,,,,,,,,,,,
7996,848549,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1118;Y:456,TestImage,,,,,,,,,,,,
7997,848573,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1130;Y:455,TestImage,,,,,,,,,,,,
7998,848597,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1141;Y:455,TestImage,,,,,,,,,,,,
