Row,Timestamp,Combined Event Source,SlideEvent,StimType,Duration,CollectionPhase,SourceStimuliName,InputEventSource,Data,StimType.1,CPU Sys,Memory Sys,CPU Proc,Memory Proc,Event Group,Event Label,Event Text,Event Index,Category 1 active on ScreenRecording-1,Category 1 instance on ScreenRecording-1,CatI_tem1 active on ScreenRecording-1,CatI_tem1 instance on ScreenRecording-1
197,32598,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:465;Y:1029,TestImage,,,,,,,,,,,,
198,32624,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:492;Y:1011,TestImage,,,,,,,,,,,,
199,32646,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:504;Y:1000,TestImage,,,,,,,,,,,,
200,32670,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:508;Y:997,TestImage,,,,,,,,,,,,
201,32694,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:508;Y:996,TestImage,,,,,,,,,,,,
202,32719,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:510;Y:994,TestImage,,,,,,,,,,,,
203,32742,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:512;Y:989,TestImage,,,,,,,,,,,,
204,32766,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:515;Y:985,TestImage,,,,,,,,,,,,
205,32801,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:525;Y:971,TestImage,,,,,,,,,,,,
206,32826,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:528;Y:966,TestImage,,,,,,,,,,,,
207,32847,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:530;Y:963,TestImage,,,,,,,,,,,,
208,32870,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:533;Y:959,TestImage,,,,,,,,,,,,
209,32895,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:535;Y:958,TestImage,,,,,,,,,,,,
210,32975,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:535;Y:957;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,TestImage,,,,,,,,,,,CatI_tem1,1.0
211,33031,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:535;Y:957;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,TestImage,,,,,,,,,,,,
212,33327,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:536;Y:957,TestImage,,,,,,,,,,,,
213,33348,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:525;Y:957,TestImage,,,,,,,,,,,,
214,33365,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,3.31310629844666,56.5937588789226,1.9542875289917,1975.8125,,,,,,,,
215,33372,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:445;Y:979,TestImage,,,,,,,,,,,,
216,33396,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:226;Y:1041,TestImage,,,,,,,,,,,,
217,33423,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-160;Y:1136,TestImage,,,,,,,,,,,,
218,33446,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-214;Y:1163,TestImage,,,,,,,,,,,,
219,33470,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-254;Y:1174,TestImage,,,,,,,,,,,,
220,33494,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-324;Y:1209,TestImage,,,,,,,,,,,,
221,33523,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-324;Y:1245,TestImage,,,,,,,,,,,,
222,33554,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-649;Y:1418,TestImage,,,,,,,,,,,,
223,33576,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-325;Y:1255,TestImage,,,,,,,,,,,,
224,33599,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-324;Y:1263,TestImage,,,,,,,,,,,,
225,33623,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-325;Y:1260,TestImage,,,,,,,,,,,,
226,33646,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-325;Y:1248,TestImage,,,,,,,,,,,,
227,33671,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-324;Y:1250,TestImage,,,,,,,,,,,,
228,33695,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-326;Y:1294,TestImage,,,,,,,,,,,,
229,33719,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-326;Y:1331,TestImage,,,,,,,,,,,,
230,33742,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-326;Y:1331,TestImage,,,,,,,,,,,,
231,33769,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-326;Y:1305,TestImage,,,,,,,,,,,,
232,33790,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-325;Y:1297,TestImage,,,,,,,,,,,,
233,33816,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-240;Y:1271,TestImage,,,,,,,,,,,,
234,33838,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-216;Y:1250,TestImage,,,,,,,,,,,,
235,33862,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-201;Y:1211,TestImage,,,,,,,,,,,,
236,33887,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-198;Y:1185,TestImage,,,,,,,,,,,,
237,33911,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-165;Y:1162,TestImage,,,,,,,,,,,,
238,33934,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-165;Y:1147,TestImage,,,,,,,,,,,,
239,33955,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-141;Y:1134,TestImage,,,,,,,,,,,,
240,33987,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-135;Y:1119,TestImage,,,,,,,,,,,,
241,34013,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-142;Y:1119,TestImage,,,,,,,,,,,,
242,34038,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-117;Y:1093,TestImage,,,,,,,,,,,,
243,34062,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-108;Y:1079,TestImage,,,,,,,,,,,,
244,34089,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-90;Y:1072,TestImage,,,,,,,,,,,,
245,34111,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-69;Y:1037,TestImage,,,,,,,,,,,,
246,34135,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-48;Y:1016,TestImage,,,,,,,,,,,,
247,34159,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-29;Y:1008,TestImage,,,,,,,,,,,,
248,34190,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:-1;Y:1008,TestImage,,,,,,,,,,,,
249,34214,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:11;Y:1010,TestImage,,,,,,,,,,,,
250,34240,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:26;Y:1012,TestImage,,,,,,,,,,,,
251,34263,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:35;Y:1012,TestImage,,,,,,,,,,,,
252,34401,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,4.06648445129395,56.532646458471,1.22626388072968,1971.796875,,,,,,,,
253,35319,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:38;Y:1012,TestImage,,,,,,,,,,,,
254,35343,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:71;Y:999,TestImage,,,,,,,,,,,,
255,35375,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:126;Y:980,TestImage,,,,,,,,,,,,
256,35398,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:151;Y:961,TestImage,,,,,,,,,,,,
257,35422,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:158;Y:948,TestImage,,,,,,,,,,,,
258,35438,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,3.02922797203064,56.6208392142633,1.97708010673523,1969.91796875,,,,,,,,
259,35447,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:163;Y:941,TestImage,,,,,,,,,,,,
260,35472,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:180;Y:923,TestImage,,,,,,,,,,,,
261,35495,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:207;Y:891,TestImage,,,,,,,,,,,,
262,35518,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:235;Y:849,TestImage,,,,,,,,,,,,
263,35550,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:253;Y:822,TestImage,,,,,,,,,,,,
264,35588,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:290;Y:798,TestImage,,,,,,,,,,,,
265,35613,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:364;Y:796,TestImage,,,,,,,,,,,,
266,35638,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:596;Y:823,TestImage,,,,,,,,,,,,
267,35662,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:746;Y:842,TestImage,,,,,,,,,,,,
268,35688,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:865;Y:849,TestImage,,,,,,,,,,,,
269,35711,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:954;Y:849,TestImage,,,,,,,,,,,,
270,35734,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1008;Y:848,TestImage,,,,,,,,,,,,
271,35758,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1042;Y:837,TestImage,,,,,,,,,,,,
272,35780,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1065;Y:830,TestImage,,,,,,,,,,,,
273,35803,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1097;Y:822,TestImage,,,,,,,,,,,,
274,35830,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1117;Y:816,TestImage,,,,,,,,,,,,
275,35855,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1145;Y:809,TestImage,,,,,,,,,,,,
276,35878,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1168;Y:800,TestImage,,,,,,,,,,,,
277,35901,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1184;Y:796,TestImage,,,,,,,,,,,,
278,35950,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1186;Y:795,TestImage,,,,,,,,,,,,
279,35976,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1187;Y:794,TestImage,,,,,,,,,,,,
280,36006,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1190;Y:791,TestImage,,,,,,,,,,,,
281,36038,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1190;Y:789,TestImage,,,,,,,,,,,,
282,36071,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1190;Y:787,TestImage,,,,,,,,,,,,
283,36096,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1189;Y:783,TestImage,,,,,,,,,,,,
284,36119,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1167;Y:777,TestImage,,,,,,,,,,,,
285,36142,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1136;Y:775,TestImage,,,,,,,,,,,,
286,36166,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1112;Y:775,TestImage,,,,,,,,,,,,
287,36190,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1088;Y:775,TestImage,,,,,,,,,,,,
288,36214,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1052;Y:773,TestImage,,,,,,,,,,,,
289,36241,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1011;Y:773,TestImage,,,,,,,,,,,,
290,36262,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:982;Y:773,TestImage,,,,,,,,,,,,
291,36290,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:959;Y:773,TestImage,,,,,,,,,,,,
292,36311,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:940;Y:773,TestImage,,,,,,,,,,,,
293,36335,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:927;Y:774,TestImage,,,,,,,,,,,,
294,36358,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:922;Y:774,TestImage,,,,,,,,,,,,
295,36379,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:921;Y:774,TestImage,,,,,,,,,,,,
296,36406,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:918;Y:775,TestImage,,,,,,,,,,,,
297,36431,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:911;Y:775,TestImage,,,,,,,,,,,,
298,36455,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:895;Y:779,TestImage,,,,,,,,,,,,
299,36481,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:874;Y:780,TestImage,,,,,,,,,,,,
300,36499,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,4.15444231033325,56.6552588533682,2.84972071647644,1977.58203125,,,,,,,,
301,36502,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:857;Y:780,TestImage,,,,,,,,,,,,
302,36528,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:844;Y:780,TestImage,,,,,,,,,,,,
303,36554,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:831;Y:780,TestImage,,,,,,,,,,,,
304,36576,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:818;Y:777,TestImage,,,,,,,,,,,,
305,36598,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:810;Y:774,TestImage,,,,,,,,,,,,
306,36622,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:802;Y:770,TestImage,,,,,,,,,,,,
307,36647,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:800;Y:769,TestImage,,,,,,,,,,,,
308,36700,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:798;Y:768,TestImage,,,,,,,,,,,,
309,36726,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:795;Y:766,TestImage,,,,,,,,,,,,
310,36748,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:794;Y:766,TestImage,,,,,,,,,,,,
311,36774,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:789;Y:763,TestImage,,,,,,,,,,,,
312,36798,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:780;Y:762,TestImage,,,,,,,,,,,,
313,36819,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:774;Y:760,TestImage,,,,,,,,,,,,
314,36935,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:770;Y:760,TestImage,,,,,,,,,,,,
315,36958,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:816;Y:767,TestImage,,,,,,,,,,,,
316,36982,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:934;Y:783,TestImage,,,,,,,,,,,,
317,37006,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1087;Y:805,TestImage,,,,,,,,,,,,
318,37030,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1246;Y:830,TestImage,,,,,,,,,,,,
319,37054,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1389;Y:842,TestImage,,,,,,,,,,,,
320,37077,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1457;Y:842,TestImage,,,,,,,,,,,,
321,37103,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1512;Y:843,TestImage,,,,,,,,,,,,
322,37126,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1532;Y:843,TestImage,,,,,,,,,,,,
323,37150,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1541;Y:843,TestImage,,,,,,,,,,,,
324,37174,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1544;Y:843,TestImage,,,,,,,,,,,,
325,37206,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1546;Y:843,TestImage,,,,,,,,,,,,
326,37233,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1553;Y:843,TestImage,,,,,,,,,,,,
327,37254,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1560;Y:843,TestImage,,,,,,,,,,,,
328,37553,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,3.3983461856842,56.8259763877885,3.05831956863403,2011.3125,,,,,,,,
329,38574,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1563;Y:843,TestImage,,,,,,,,,,,,
330,38593,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,3.00080680847168,57.1367946910916,1.5024197101593,2054.9296875,,,,,,,,
331,38599,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1570;Y:850,TestImage,,,,,,,,,,,,
332,38619,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1573;Y:853,TestImage,,,,,,,,,,,,
333,38646,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1580;Y:860,TestImage,,,,,,,,,,,,
334,38670,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1584;Y:863,TestImage,,,,,,,,,,,,
335,38694,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1590;Y:868,TestImage,,,,,,,,,,,,
336,38723,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1598;Y:874,TestImage,,,,,,,,,,,,
337,38750,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1606;Y:882,TestImage,,,,,,,,,,,,
338,38774,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1614;Y:888,TestImage,,,,,,,,,,,,
339,38798,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1628;Y:897,TestImage,,,,,,,,,,,,
340,38827,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1643;Y:906,TestImage,,,,,,,,,,,,
341,38855,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1672;Y:920,TestImage,,,,,,,,,,,,
342,38879,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1689;Y:930,TestImage,,,,,,,,,,,,
343,38902,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1708;Y:941,TestImage,,,,,,,,,,,,
344,38927,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1719;Y:947,TestImage,,,,,,,,,,,,
345,38949,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1726;Y:951,TestImage,,,,,,,,,,,,
346,38974,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1743;Y:958,TestImage,,,,,,,,,,,,
347,38998,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1767;Y:968,TestImage,,,,,,,,,,,,
348,39023,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1787;Y:976,TestImage,,,,,,,,,,,,
349,39055,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1802;Y:983,TestImage,,,,,,,,,,,,
350,39078,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1810;Y:986,TestImage,,,,,,,,,,,,
351,39102,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1820;Y:991,TestImage,,,,,,,,,,,,
352,39126,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1829;Y:995,TestImage,,,,,,,,,,,,
353,39153,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1838;Y:998,TestImage,,,,,,,,,,,,
354,39174,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1844;Y:1000,TestImage,,,,,,,,,,,,
355,39382,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1843;Y:1000,TestImage,,,,,,,,,,,,
356,39406,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1831;Y:996,TestImage,,,,,,,,,,,,
357,39440,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1822;Y:994,TestImage,,,,,,,,,,,,
358,39462,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1807;Y:989,TestImage,,,,,,,,,,,,
359,39486,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1800;Y:988,TestImage,,,,,,,,,,,,
360,39637,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,2.43294358253479,57.2943838339602,1.68379831314087,2100.14453125,,,,,,,,
361,39822,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1798;Y:987,TestImage,,,,,,,,,,,,
362,39862,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1797;Y:986,TestImage,,,,,,,,,,,,
363,39921,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1795;Y:986,TestImage,,,,,,,,,,,,
364,40102,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1794;Y:986,TestImage,,,,,,,,,,,,
365,40186,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1794;Y:986,TestImage,,,,,,,,,,,,
366,40286,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1793;Y:986,TestImage,,,,,,,,,,,,
367,40672,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,3.46774578094482,57.5950772891664,2.5456166267395,2140.18359375,,,,,,,,
368,40703,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1792;Y:986,TestImage,,,,,,,,,,,,
369,40855,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1791;Y:985,TestImage,,,,,,,,,,,,
370,41095,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1791;Y:985,TestImage,,,,,,,,,,,,
371,41159,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1790;Y:985,TestImage,,,,,,,,,,,,
372,41190,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1789;Y:984,TestImage,,,,,,,,,,,,
373,41222,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1787;Y:984,TestImage,,,,,,,,,,,,
374,41736,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,6.1308388710022,57.8111386409014,4.22136354446411,2185.28125,,,,,,,,
375,42771,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,5.29971027374268,58.1054616773288,4.44069385528564,2227.34765625,,,,,,,,
376,43815,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,5.39052534103394,58.3405858411508,4.8675594329834,2265.02734375,,,,,,,,
377,44844,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,6.21062994003296,58.6020878986992,4.36288833618164,2306.40625,,,,,,,,
378,45889,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,5.80379724502563,58.8318589729771,4.50776529312134,2350.04296875,,,,,,,,
379,46928,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,5.07981300354004,59.1500650242936,4.30819892883301,2390.8984375,,,,,,,,
380,47984,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,6.02294111251831,59.4188821634814,4.15539979934692,2441.01953125,,,,,,,,
381,49034,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,5.20192718505859,59.6592383062243,4.08597707748413,2476.73046875,,,,,,,,
382,50095,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,5.80021619796753,59.9338445331997,4.24528408050537,2517.328125,,,,,,,,
383,50230,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1786;Y:983,TestImage,,,,,,,,,,,,
384,50254,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1783;Y:982,TestImage,,,,,,,,,,,,
385,50286,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1782;Y:981,TestImage,,,,,,,,,,,,
386,50310,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1781;Y:981,TestImage,,,,,,,,,,,,
387,50542,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1780;Y:981,TestImage,,,,,,,,,,,,
388,50662,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1780;Y:981;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,TestImage,,,,,,,,,,,CatI_tem1,2.0
389,50671,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1780;Y:981,TestImage,,,,,,,,,,,,
390,50694,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1779;Y:981,TestImage,,,,,,,,,,,,
391,50807,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1779;Y:981;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,TestImage,,,,,,,,,,,,
392,51141,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,5.8230767250061,60.2269564633954,4.20582389831543,2560.30078125,,,,,,,,
393,52195,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,4.72393417358398,60.4910745104043,4.71729278564453,2605.328125,,,,,,,,
